"IOut2","xIOut2","VOut2","xVOut2"
"3","99.99999747378752","4.954505920410156","99.99999747378752"
"2.9991848468780518","150.00301937106997","4.9541449546813965","100.02340422943234"
"2.998976469039917","150.00379062257707","4.956587791442871","100.3508732537739"
"2.9936928749084473","150.02336294855922","4.9577460289001465","100.46218812931329"
"2.9929914474487305","150.02595318946987","4.957146644592285","100.75501631945372"
"2.8969781398773193","150.38155834190547","4.9551615715026855","100.9499974315986"
"2.8968517780303955","150.38202400319278","4.954087257385254","101.02336091222242"
"2.7236826419830322","151.02339966688305","4.954488754272461","101.17579950019717"
"2.7232730388641357","151.0249130660668","4.957696437835693","101.46312706638128"
"2.6214065551757812","151.40220057219267","4.957088470458984","101.75901843467727"
"2.621023178100586","151.40361210796982","4.954064846038818","102.02403063885868"
"2.4535129070281982","152.02403301373124","4.954239845275879","102.13568748440593"
"2.4525187015533447","152.02771464828402","4.956521511077881","102.35237277811393"
"2.183682680130005","153.02340034395456","4.957683086395264","102.46360761811957"
"2.183375358581543","153.02453539334238","4.957098007202148","102.75625390931964"
"2.0866503715515137","153.3827744424343","4.955138683319092","102.94999810867012"
"2.086193084716797","153.38447701651603","4.954071044921875","103.02336158929393"
"1.913692831993103","154.02336430270225","4.955343246459961","103.26713527319953"
"1.9128012657165527","154.0266675874591","4.957709789276123","103.45999908167869"
"1.9123167991638184","154.02845747303218","4.957262992858887","103.73999975854531"
"1.8201595544815063","154.36977264471352","4.956826210021973","103.79999730503187"
"1.819716215133667","154.37141701113433","4.954135894775391","104.02406769571826"
"1.643682599067688","155.02340102102607","4.9543046951293945","104.13218114990741"
"1.6427725553512573","155.02676251344383","4.957542419433594","104.40452751936391"
"1.6422722339630127","155.02862515859306","4.957771301269531","104.46263331687078"
"1.5536316633224487","155.35691636614501","4.95719575881958","104.7552505042404"
"1.5532296895980835","155.35841521341354","4.954991340637207","104.96749746380374"
"1.3736931085586548","156.02336497977376","4.954162120819092","105.02336226636544"
"1.3730989694595337","156.02556231897324","4.955434322357178","105.26712867431343"
"1.372697353363037","156.02704661432654","4.957810401916504","105.46312114456668"
"1.103692889213562","157.0233580423519","4.957228660583496","105.75897613307461"
"1.1030923128128052","157.02558448538184","4.956148624420166","105.87999713607132"
"1.102689504623413","157.02708333265036","4.954227924346924","106.0240319930017"
"0.8336800932884216","158.02340931259096","4.954395771026611","106.13218182697892"
"0.8332473039627075","158.02501002326608","4.95786190032959","106.46263399394229"
"0.8329786658287048","158.0259995535016","4.957286357879639","106.75525845726952"
"0.5634534358978271","159.02424638625234","4.95425271987915","107.02336294343695"
"0.5629951357841492","159.02594896033406","4.956723690032959","107.35179967014119"
"0.5626760721206665","159.02712766546756","4.957900524139404","107.46311454568058"
"0.4820200502872467","159.32584938127548","4.957443714141846","107.74000111268833"
"0.4818674623966217","159.32641690596938","4.95623779296875","107.87999781314284"
"0.30000001192092896","160.000185132958","4.95431661605835","108.02403267007321"
"0.30064988136291504","310.00241870060563","4.954732894897461","108.17562724696472"
"0.30080661177635193","310.00300077721477","4.957950115203857","108.46262739505619"
"0.30120763182640076","310.00448507256806","4.95737361907959","108.75525185838342"
"0.3073941171169281","310.0273897871375","4.954339027404785","109.02335634455085"
"0.3080628216266632","310.02986361272633","4.9545063972473145","109.1324957087636"
"0.3084830641746521","310.03140611574054","4.956809043884277","109.35179307125509"
"0.3087511360645294","310.0324247498065","4.9579854011535645","109.46310794679448"
"0.5712083578109741","311.004463583231","4.95740270614624","109.75895565934479"
"0.5717167854309082","311.00635533221066","4.954768657684326","110.00000085914508"
"0.5773678421974182","311.02728098630905","4.954400062561035","110.02403334714472"
"0.5778014063835144","311.0288816969842","4.9556732177734375","110.26705033145845"
"0.5780758857727051","311.02990033105016","4.9580302238464355","110.46255531255156"
"0.847676694393158","312.02842365019023","4.957451820373535","110.75517249992117"
"0.8480653762817383","312.02987884171307","4.955482482910156","110.95000081695616"
"0.9385642409324646","312.3650385532528","4.954413414001465","111.02335702162236"
"0.938971757888794","312.36655195243657","4.954595565795898","111.13596701761708"
"1.1169222593307495","313.02563729695976","4.957827091217041","111.40544665977359"
"1.117538571357727","313.0279073957354","4.958045959472656","111.46000178996474"
"1.1179478168487549","313.0294498987496","4.957594394683838","111.74000246683136"
"1.2166271209716797","313.3949066977948","4.954832077026367","112.00000153621659"
"1.2168828248977661","313.39586712419987","4.954463481903076","112.02402674825862"
"1.3869010210037231","314.02555759996176","4.955729961395264","112.26667993469164"
"1.3875750303268433","314.02806052938104","4.958089351654053","112.46257781749591"
"1.3879930973052979","314.02960303239524","4.957508563995361","112.75518772890791"
"1.3882609605789185","314.0305925626308","4.95553731918335","112.95000149402767"
"1.4867100715637207","314.3952344544232","4.9544677734375","113.02335769869387"
"1.486966848373413","314.3961657769978","4.954648971557617","113.13596769468859"
"1.4934104681015015","314.4200309179723","4.95810604095459","113.4631093009375"
"1.4936139583587646","314.4207876175642","4.957517623901367","113.75895701348782"
"1.6568135023117065","315.0252450723201","4.954878807067871","114.0000022132881"
"1.6577832698822021","315.0288248434663","4.954509735107422","114.02403470128775"
"1.6582937240600586","315.03071659244597","4.95697021484375","114.35137275839224"
"1.7684354782104492","315.43863588012755","4.958132743835449","114.46260759839788"
"1.7686405181884766","315.4394216835499","4.957549095153809","114.7552247857675"
"1.9263765811920166","316.0236228723079","4.955577373504639","114.95000217109919"
"1.9271255731582642","316.0263877362013","4.954507350921631","115.02335837576538"
"2.0429766178131104","316.4554655086249","4.95491886138916","115.17588427523151"
"2.0431854724884033","316.45625131204724","4.958144664764404","115.46321184141561"
"2.1962907314300537","317.02331034466624","4.9572434425354","115.80000136746094"
"2.197237491607666","317.02680280432105","4.9545488357543945","116.02403537835926"
"2.197737455368042","317.0286654494703","4.9547295570373535","116.13540118560195"
"2.314270257949829","317.4602461513132","4.957009315490723","116.35133705567569"
"2.31441068649292","317.4607700202614","4.958171367645264","116.46256461972371"
"2.466552495956421","318.0242783855647","4.957588195800781","116.75518180709332"
"2.467250347137451","318.0268395226449","4.955615520477295","116.9500028481707"
"2.5867466926574707","318.4694214724004","4.954545497894287","117.0233590528369"
"2.5870189666748047","318.4704401064664","4.955810070037842","117.2671327367425"
"2.7310400009155273","319.0038551110774","4.958179950714111","117.46312520699576"
"2.7363429069519043","319.0235001966357","4.957589149475098","117.75896564358845"
"2.7372004985809326","319.0266725141555","4.956504821777344","117.8800011985004"
"2.7376749515533447","319.0284187439829","4.954579830169678","118.02403605543077"
"2.8573169708251953","319.47155366651714","4.954758644104004","118.13530727522448"
"2.8574934005737305","319.4721939507872","4.957564353942871","118.381911306642"
"3","320.0014471076429","4.95819616317749","118.46247798530385"
"3","449.99999227002263","4.957608699798584","118.75509517267346"
"","","4.955392837524414","118.96750220330432"
"","","4.95456075668335","119.0233597299084"
"","","4.955820083618164","119.2670242744498"
"","","4.958176612854004","119.45999722229317"
"","","4.957713603973389","119.73999789915979"
"","","4.9564995765686035","119.8800018755719"
"","","4.954570770263672","120.02402945654467"
"","","4.954748153686523","120.13555533485487"
"","","4.958198547363281","120.4634754685685"
"","","4.9576191902160645","120.75607082806528"
"","","4.954594135284424","121.02339678676799"
"","","4.957067966461182","121.35165889048949"
"","","4.958245754241943","121.46297376602888"
"","","4.95766544342041","121.75879965070635"
"","","4.9565839767456055","121.88000255264342"
"","","4.954662799835205","122.02403013361618"
"","","4.955076694488525","122.17527546454221"
"","","4.958288192749023","122.46228288859129"
"","","4.957706451416016","122.75487824808806"
"","","4.954660415649414","123.02336108405143"
"","","4.954837799072266","123.13543993514031"
"","","4.957113265991211","123.35137580521405"
"","","4.958283424377441","123.46268340479583"
"","","4.957807540893555","123.73999925330281"
"","","4.9550299644470215","123.99999832268804"
"","","4.9546589851379395","124.02411084622145"
"","","4.955920696258545","124.26740431692451"
"","","4.958273410797119","124.4631566805765"
"","","4.95768404006958","124.7557665919885"
"","","4.955715656280518","124.95000555645674"
"","","4.95464563369751","125.02336176112294"
"","","4.954822540283203","125.13525143731385"
"","","4.958059787750244","125.40580064523965"
"","","4.958288192749023","125.46345533337444"
"","","4.957703113555908","125.75928121805191"
"","","4.955071926116943","125.99999899975955"
"","","4.9547038078308105","126.02403876371682"
"","","4.955979347229004","126.2671867152676"
"","","4.958346843719482","126.4630991499871"
"","","4.957777500152588","126.75566540565342"
"","","4.9558210372924805","126.95000623352826"
"","","4.954755783081055","127.02336243819445"
"","","4.954923152923584","127.1316286874935"
"","","4.958401203155518","127.46000720653683"
"","","4.957952976226807","127.74000060744584"
"","","4.955193519592285","127.99999967683107"
"","","4.954824924468994","128.0240248888731"
"","","4.95729923248291","128.35185043513775"
"","","4.958466529846191","128.46307072322816"
"","","4.957895755767822","128.75563697889447"
"","","4.955938339233398","128.95000691059977"
"","","4.9548726081848145","129.02336311526597"
"","","4.955289363861084","129.1753869736567"
"","","4.958518981933594","129.46248170919716"
"","","4.957934856414795","129.75830759387463"
"","","4.954921245574951","130.0240255659446"
"","","4.955103874206543","130.13603165745735"
"","","4.957387447357178","130.35185111220926"
"","","4.95855188369751","130.4630859522149"
"","","4.957973957061768","130.75566675979644"
"","","4.956011772155762","130.94999303575605"
"","","4.9549431800842285","131.02343655191362"
"","","4.956218242645264","131.26721023581922"
"","","4.95859432220459","131.46373385097831"
"","","4.958134651184082","131.74000196158886"
"","","4.95769739151001","131.79999950807542"
"","","4.95501708984375","132.02335685491562"
"","","4.955185890197754","132.13131751399487"
"","","4.958439350128174","132.40441330708563"
"","","4.9586687088012695","132.46206799522042"
"","","4.958087921142578","132.75787932798266"
"","","4.955909252166748","132.9674996668473"
"","","4.955070972442627","133.0240338575095"
"","","4.9563398361206055","133.2672400167212"
"","","4.958695411682129","133.46287596505135"
"","","4.958113193511963","133.7554567726329"
"","","4.956997871398926","133.8800066150725"
"","","4.955075263977051","134.02335753198713"
"","","4.955252647399902","134.13505803328007"
"","","4.958704471588135","134.46265074890107"
"","","4.958109378814697","134.75847663357854"
"","","4.955409049987793","135.00328350346535"
"","","4.9550886154174805","135.024034534581"
"","","4.957540512084961","135.35164180211723"
"","","4.958691596984863","135.45999536290765"
"","","4.958211898803711","135.74000331573188"
"","","4.956989765167236","135.87999274022877"
"","","4.955061435699463","136.02343096863478"
"","","4.95546817779541","136.1754402751103"
"","","4.958676815032959","136.46253501065075"
"","","4.958071231842041","136.75836089532822"
"","","4.9550395011901855","137.02403521165252"
"","","4.955216407775879","137.1364778606221"
"","","4.957479000091553","137.3516279272735"
"","","4.958633899688721","137.46274635195732"
"","","4.958038806915283","137.75451225228608"
"","","4.9553375244140625","138.00000306218863"
"","","4.9549760818481445","138.02335888613015"
"","","4.9562273025512695","138.2671034662053"
"","","4.958580017089844","138.46353976987302"
"","","4.957952499389648","138.76020966563374"
"","","4.956010818481445","138.9499957440421"
"","","4.95493745803833","139.02343926019967"
"","","4.955111503601074","139.13486327510327"
"","","4.958336353302002","139.4054270349443"
"","","4.9585652351379395","139.46398394182324"
"","","4.958090305328369","139.7400046698749"
"","","4.955316543579102","140.00000373926014"
"","","4.954957485198975","140.02335956320167"
"","","4.956232070922852","140.2671477990225"
"","","4.958592414855957","140.46333672013134"
"","","4.957963466644287","140.76246588956565"
"","","4.9560465812683105","140.9499964211136"
"","","4.9549784660339355","141.0233526257798"
"","","4.955161094665527","141.13588258624077"
"","","4.958624362945557","141.4638536516577"
"","","4.958024978637695","141.7605089955032"
"","","4.955399036407471","142.00000441633165"
"","","4.955040454864502","142.02336024027318"
"","","4.9575066566467285","142.35047274269164"
"","","4.958678722381592","142.46092177927494"
"","","4.958134651184082","142.75143621489406"
"","","4.956142902374268","142.94999709818512"
"","","4.955064296722412","143.02403724286705"
"","","4.955473899841309","143.17614841274917"
"","","4.9586639404296875","143.4599980711937"
"","","4.957737445831299","143.8000035705045"
"","","4.95503044128418","144.02334636542946"
"","","4.955204486846924","144.13527969736606"
"","","4.9574737548828125","144.3512155674398"
"","","4.958643436431885","144.46352724917233"
"","","4.958011150360107","144.76143405772746"
"","","4.956080436706543","144.94999777525663"
"","","4.955009460449219","145.02335397992283"
"","","4.956272125244141","145.26714221574366"
"","","4.958634853363037","145.4638986615464"
"","","4.958000183105469","145.76302783098072"
"","","4.956939220428467","145.87999612558633"
"","","4.955018043518066","146.0233615944162"
"","","4.955197334289551","146.13517851103097"
"","","4.958000659942627","146.38155698776245"
"","","4.958650588989258","146.46346971858293"
"","","4.9580278396606445","146.76174032501876"
"","","4.955868244171143","146.96750440634787"
"","","4.955039024353027","147.02335465699434"
"","","4.956317901611328","147.26775407325476"
"","","4.958678245544434","147.46346278116107"
"","","4.958207607269287","147.73999282624573"
"","","4.956995487213135","147.87999680265784"
"","","4.955078601837158","148.0233622714877"
"","","4.955246925354004","148.13213783781976"
"","","4.958718776702881","148.46300473436713"
"","","4.958120822906494","148.75900524202734"
"","","4.955116271972656","149.02335533406585"
"","","4.957573413848877","149.3507152190432"
"","","4.958747386932373","149.4628086220473"
"","","4.9581403732299805","149.75907106418163"
"","","4.957050323486328","149.87999747972935"
"","","4.955159664154053","150.02329018898308"
"","","4.955869197845459","150.17557598184794"
"","","4.9605326652526855","150.52493836265057"
"","","4.961057186126709","150.64440958667547"
"","","4.960715293884277","150.94999980647117"
"","","4.960409164428711","151.00327436812222"
"","","4.960695266723633","151.07107174117118"
"","","4.965920925140381","151.34741261135787"
"","","4.970653533935547","151.6430638730526"
"","","4.9724955558776855","151.9499928690493"
"","","4.977916240692139","152.26709365379065"
"","","4.986753463745117","152.62988745234907"
"","","4.9907145500183105","152.95000048354268"
"","","4.993457794189453","153.11731840483844"
"","","5.0026021003723145","153.38185767177492"
"","","5.01104211807251","153.73942733276635"
"","","5.015120506286621","154.0032826596871"
"","","5.027947425842285","154.36885587405413"
"","","5.037878513336182","154.7239371575415"
"","","5.042471885681152","154.9500011606142"
"","","5.047412872314453","155.1358582219109"
"","","5.064776420593262","155.5955968797207"
"","","5.073030471801758","155.92499403283"
"","","5.074941158294678","156.02336497977376"
"","","5.085880279541016","156.29190602339804"
"","","5.096853256225586","156.58432675991207"
"","","5.108111381530762","157.02328528277576"
"","","5.119231700897217","157.2863693581894"
"","","5.130434036254883","157.57701476104558"
"","","5.13908576965332","157.8800001880154"
"","","5.147284984588623","158.1503893248737"
"","","5.164656162261963","158.570590429008"
"","","5.168318271636963","158.68726768530905"
"","","5.176865100860596","159.02420273050666"
"","","5.190075397491455","159.32189126033336"
"","","5.199995994567871","159.59999291226268"
"","","5.209977149963379","159.9709503352642"
"","","5.215460300445557","160.1430558366701"
"","","5.228720664978027","160.48651013989002"
"","","5.233534812927246","160.67050455603749"
"","","5.239281177520752","161.0007166163996"
"","","5.247636795043945","161.2752239452675"
"","","5.254931449890137","161.55913181137294"
"","","5.259018898010254","161.85521963052452"
"","","5.264065742492676","162.20685211010277"
"","","5.271398067474365","162.56827802862972"
"","","5.272689342498779","162.71989443339407"
"","","5.2732014656066895","162.8695026738569"
"","","5.273033142089844","163.0000042496249"
"","","5.278730392456055","163.3394422242418"
"","","5.280908107757568","163.6170200072229"
"","","5.2805657386779785","163.88000221922994"
"","","5.279382228851318","164.0255650272593"
"","","5.280948638916016","164.2066054046154"
"","","5.284130096435547","164.48681708425283"
"","","5.28416109085083","164.50081602670252"
"","","5.283390045166016","164.78235193062574"
"","","5.280609607696533","165.0272315600887"
"","","5.280786037445068","165.13031732756644"
"","","5.2833251953125","165.36450129933655"
"","","5.282649040222168","165.66737031098455"
"","","5.279725551605225","165.93121108599007"
"","","5.2792067527771","166.01753304712474"
"","","5.280020713806152","166.2087015574798"
"","","5.281842231750488","166.34225903544575"
"","","5.281603813171387","166.5785675868392"
"","","5.279268741607666","166.8322365731001"
"","","5.277390956878662","167.0276396907866"
"","","5.2776007652282715","167.1167992753908"
"","","5.279909133911133","167.3337974352762"
"","","5.2796244621276855","167.54554235376418"
"","","5.278613090515137","167.6849351497367"
"","","5.275856018066406","167.9599954513833"
"","","5.275045871734619","168.02769096102566"
"","","5.276488780975342","168.2684669503942"
"","","5.277316093444824","168.3276059338823"
"","","5.276823043823242","168.54579735081643"
"","","5.2736687660217285","168.85211516637355"
"","","5.2722015380859375","169.02574861887842"
"","","5.272580146789551","169.15447486098856"
"","","5.274231910705566","169.30852143559605"
"","","5.273799896240234","169.53110753092915"
"","","5.27122688293457","169.78579515125602"
"","","5.269133567810059","170.0268330750987"
"","","5.271252632141113","170.3065208857879"
"","","5.270191192626953","170.5867180135101"
"","","5.267049312591553","170.9035423118621"
"","","5.265931606292725","171.0287615424022"
"","","5.266551971435547","171.17925744969398"
"","","5.267923831939697","171.29947082139552"
"","","5.267299175262451","171.50574421975762"
"","","5.264294624328613","171.79225687868893"
"","","5.262516975402832","172.01999435201287"
"","","5.262731552124023","172.11637168657035"
"","","5.264464855194092","172.2879969747737"
"","","5.264262676239014","172.41446767002344"
"","","5.262507915496826","172.64491179957986"
"","","5.259641170501709","172.9500072542578"
"","","5.2589111328125","173.02879132330418"
"","","5.259825229644775","173.20924962405115"
"","","5.260735511779785","173.28542890027165"
"","","5.259517669677734","173.54960436932743"
"","","5.256287097930908","173.8800056045875"
"","","5.255002975463867","174.02863886673003"
"","","5.255186080932617","174.10065629519522"
"","","5.256736755371094","174.27040438633412"
"","","5.256453514099121","174.41932868678123"
"","","5.2533111572265625","174.74051855970174"
"","","5.251440525054932","174.9700022628531"
"","","5.25100040435791","175.02866103313863"
"","","5.25273323059082","175.2719545038417"
"","","5.250894069671631","175.58856052346528"
"","","5.248359203338623","175.85120804142207"
"","","5.2467780113220215","176.03077867534012"
"","","5.247194290161133","176.1474268278107"
"","","5.248270034790039","176.25762848183513"
"","","5.24781608581543","176.4222834026441"
"","","5.244412422180176","176.787274540402"
"","","5.24251651763916","177.0047820173204"
"","","5.242268085479736","177.03093180898577"
"","","5.24382209777832","177.26139049045742"
"","","5.243650436401367","177.3345866240561"
"","","5.24039888381958","177.68869292922318"
"","","5.238840579986572","177.88000695873052"
"","","5.237586975097656","178.0309248715639"
"","","5.23824405670166","178.18307969719172"
"","","5.239044666290283","178.25952090788633"
"","","5.237960338592529","178.4705527825281"
"","","5.234786033630371","178.79916413221508"
"","","5.232847690582275","179.02962281368673"
"","","5.233022212982178","179.1035319911316"
"","","5.234302520751953","179.2530092643574"
"","","5.2339324951171875","179.36306539922953"
"","","5.230899333953857","179.66775340028107"
"","","5.228715419769287","179.95000234805048"
"","","5.227962493896484","180.0275349523872"
"","","5.229036808013916","180.22854055743665"
"","","5.229292392730713","180.25112512987107"
"","","5.227223873138428","180.5479114409536"
"","","5.224699974060059","180.81284360960126"
"","","5.222866535186768","181.0309331631288"
"","","5.223036289215088","181.10297969542444"
"","","5.2242255210876465","181.24720372725278"
"","","5.223395347595215","181.41821783501655"
"","","5.220146179199219","181.75946024712175"
"","","5.218347549438477","181.96749442722648"
"","","5.217798233032227","182.03094077762216"
"","","5.219127655029297","182.24352970719337"
"","","5.218955039978027","182.30188288725913"
"","","5.216756343841553","182.56250768899918"
"","","5.212820053100586","183.0138498917222"
"","","5.213003158569336","183.13140026293695"
"","","5.2139811515808105","183.24005941394717"
"","","5.212691307067871","183.4599970607087"
"","","5.209824562072754","183.7599993450567"
"","","5.207713603973389","184.00370026938617"
"","","5.20747709274292","184.03098511043936"
"","","5.208752632141113","184.2398487497121"
"","","5.208583354949951","184.2943165684119"
"","","5.205829620361328","184.5965307438746"
"","","5.202653884887695","184.98199642635882"
"","","5.202224254608154","185.03147293813527"
"","","5.202813148498535","185.16847922001034"
"","","5.203462600708008","185.2348359534517"
"","","5.201975345611572","185.4675792856142"
"","","5.199216842651367","185.75883586890996"
"","","5.196825981140137","186.03149510454386"
"","","5.1970014572143555","186.1041528172791"
"","","5.198031425476074","186.23401410877705"
"","","5.197541236877441","186.3436191342771"
"","","5.194626331329346","186.62892398424447"
"","","5.191586971282959","187.0095729827881"
"","","5.1913886070251465","187.031488167122"
"","","5.1923394203186035","187.2086722869426"
"","","5.192521095275879","187.22568347584456"
"","","5.190195083618164","187.5392481451854"
"","","5.187507152557373","187.8400071291253"
"","","5.186105251312256","188.01081751007587"
"","","5.186290264129639","188.1319039966911"
"","","5.187082290649414","188.22363927029073"
"","","5.186306476593018","188.38820687960833"
"","","5.183146953582764","188.72268265113235"
"","","5.18104362487793","188.9690465759486"
"","","5.1805315017700195","189.03028103522956"
"","","5.181704044342041","189.2283617053181"
"","","5.1815290451049805","189.27933706436306"
"","","5.178950309753418","189.56181884277612"
"","","5.17628812789917","189.87999646924436"
"","","5.1751556396484375","190.0131319416687"
"","","5.175359725952148","190.13187556993216"
"","","5.1761908531188965","190.22742344532162"
"","","5.174714088439941","190.452512470074"
"","","5.172074317932129","190.7330733956769"
"","","5.169672012329102","191.0095743369311"
"","","5.169496536254883","191.02967053186148"
"","","5.170644283294678","191.2284060381353"
"","","5.170280456542969","191.31445151288062"
"","","5.167412757873535","191.59764633513987"
"","","5.165276527404785","191.87999714631587"
"","","5.164015293121338","192.02966359443963"
"","","5.1646928787231445","192.17442604713142"
"","","5.165206432342529","192.22544506192207"
"","","5.163271903991699","192.4969401443377"
"","","5.158633232116699","193.0302823893726"
"","","5.158818244934082","193.1042061187327"
"","","5.159807205200195","193.22714069858193"
"","","5.159201145172119","193.35324759595096"
"","","5.15631628036499","193.64569743629545"
"","","5.153593063354492","193.98721633479"
"","","5.153216361999512","194.03148326091468"
"","","5.154244422912598","194.21243632677943"
"","","5.154393196105957","194.22639161348343"
"","","5.1515421867370605","194.57183952908963"
"","","5.1479716300964355","195.0111472979188"
"","","5.14779806137085","195.03147632349283"
"","","5.147992134094238","195.103493751958"
"","","5.148956775665283","195.22380898706615"
"","","5.147919178009033","195.40988432709128"
"","","5.144829273223877","195.73999452404678"
"","","5.142786502838135","195.98314247559756"
"","","5.142380714416504","196.03029068093747"
"","","5.1435465812683105","196.22700347099453"
"","","5.14337158203125","196.27783331088722"
"","","5.1406965255737305","196.5728006325662"
"","","5.13712739944458","197.0125740626827"
"","","5.137320041656494","197.13204528670758"
"","","5.138167858123779","197.2275204025209"
"","","5.13640022277832","197.48475460801274"
"","","5.134230613708496","197.71492225117981"
"","","5.131862163543701","198.00302106887102"
"","","5.131627559661865","198.03029135800898"
"","","5.13282585144043","198.22813919745386"
"","","5.132480621337891","198.31499957945198"
"","","5.129261493682861","198.65941430907696"
"","","5.126482963562012","199.00919869542122"
"","","5.126315116882324","199.0290475077927"
"","","5.126977920532227","199.17536701541394"
"","","5.1275129318237305","199.2283941945061"
"","","5.126040458679199","199.4600024772808"
"","","5.122467994689941","199.83999663963914"
"","","5.12107515335083","200.0111562665552"
"","","5.121245384216309","200.1241664402187"
"","","5.122154712677002","200.22809621877968"
"","","5.121705055236816","200.33410692121834"
"","","5.118246555328369","200.7166767725721"
"","","5.11558723449707","201.03147835470736"
"","","5.116671562194824","201.216695131734"
"","","5.116817951202393","201.23006834182888"
"","","5.1135101318359375","201.6278012888506"
"","","5.1109795570373535","201.94999524392188"
"","","5.110273838043213","202.03148596920073"
"","","5.110466957092285","202.1037507802248"
"","","5.111515045166016","202.23186584189534"
"","","5.110688209533691","202.3940469371155"
"","","5.107612133026123","202.72244000807405"
"","","5.1050028800964355","203.03147903177887"
"","","5.106261253356934","203.23193166404963"
"","","5.106082439422607","203.28909158706665"
"","","5.103906154632568","203.54667503852397"
"","","5.101005554199219","203.88000120874494"
"","","5.099796772003174","204.02614609338343"
"","","5.100215435028076","204.14772734511644"
"","","5.1009626388549805","204.22750094439834"
"","","5.099605083465576","204.46785492822528"
"","","5.097104072570801","204.73176846280694"
"","","5.094769477844238","205.0096372840926"
"","","5.0945820808410645","205.0309703918174"
"","","5.095901012420654","205.23573039099574"
"","","5.095717906951904","205.29779430944473"
"","","5.09303092956543","205.5988588836044"
"","","5.089920997619629","205.9832331724465"
"","","5.089502811431885","206.03096345439553"
"","","5.090129375457764","206.1680715996772"
"","","5.090854644775391","206.23882301151752"
"","","5.089527130126953","206.4710861304775"
"","","5.0867815017700195","206.76283747889102"
